trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,answer,input,sentence,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,date,frameRate,expName,session,participant,
,,,,,,,0.113888888889,-0.471111111111,1,0,0,,,,,2017_Mar_14_0110,60.2108230944,reading_fluency,001,jj,
,,,,,,,,,,,,space,1.0700750351,,,2017_Mar_14_0110,60.2108230944,reading_fluency,001,jj,
,,,,,,,,,,,,,,space,8.95441198349,2017_Mar_14_0110,60.2108230944,reading_fluency,001,jj,
